,0
1272,1.5625
1273,1.4725347452018531
1274,1.4647794601711652
1275,1.651818856718634
1276,1.3949843260188088
1277,1.6064981949458483
1278,1.4336340206185567
1279,1.4823451032644903
1280,1.6691672918229556
1281,1.4235444657709533
1282,1.4082278481012658
1283,1.6729323308270676
1284,1.4833333333333334
1285,1.611151339608979
1286,1.5516039051603905
1287,1.5125764785859959
1288,1.7274844720496894
1289,1.4244558258642765
1290,1.3768564356435644
1291,1.4253683536194748
1292,1.478405315614618
1293,1.3395544852498495
1294,1.4327108821635544
1295,1.462853385930309
1296,1.4523498694516972
1297,1.3923654568210262
1298,1.420817369093231
1299,1.4410621761658031
1300,1.4725347452018531
1301,1.3625229638701777
1302,1.5334252239834596
1303,1.3743051266213713
1304,1.406447534766119
1305,1.451402478799739
1306,1.3828464885021752
1307,1.5592151366503153
1308,1.3444108761329305
1309,1.478405315614618
1310,1.3751545117428925
1311,1.3616891064871481
1312,1.328358208955224
1313,1.4863059452237808
1314,1.438267614738203
1315,1.443867618429591
1316,1.485313751668892
1317,1.3683886838868389
1318,1.4373385012919897
1319,1.4495114006514658
1320,1.5208475734791524
1321,1.4571054354944335
1322,1.3542300669507
1323,1.4373385012919897
1324,1.4135959339263025
1325,1.4308681672025723
1326,1.5387275242047027
1327,1.523972602739726
1328,1.319691577698695
1329,1.316568047337278
1330,1.3567073170731707
1331,1.3641937461679952
1332,1.4135959339263025
1333,1.406447534766119
1334,1.4571054354944335
1335,1.328358208955224
1336,1.4345583494519665
1337,1.462853385930309
1338,1.396735718769617
1339,1.3785625774473358
1340,1.3984915147705845
1341,1.3777089783281733
1342,1.5313145216792843
1343,1.5281593406593406
1344,1.3575350823672971
1345,1.3019309537741368
1346,1.4725347452018531
1347,1.3871571072319202
1348,1.4715608465608465
1349,1.5669014084507042
1350,1.523972602739726
1351,1.3567073170731707
1352,1.4993261455525606
1353,1.391494684177611
1354,1.419910657306956
1355,1.5023632680621202
1356,1.5054127198917455
1357,1.4281129653401796
1358,1.5023632680621202
1359,1.4029003783102143
1360,1.3777089783281733
1361,1.4153944020356235
1362,1.2906032482598608
1363,1.2853841709994223
1364,1.3984915147705845
1365,1.3608562691131498
1366,1.345223700120919
1367,1.451402478799739
1368,1.4055590650663297
1369,1.4144945963127782
1370,1.4401294498381878
1371,1.555944055944056
1372,1.4542483660130718
1373,1.4715608465608465
1374,1.497308209959623
1375,1.4715608465608465
1376,1.4764432647644326
1377,1.4281129653401796
1378,1.3600244498777505
1379,1.4262820512820513
1380,1.3460375075620086
1381,1.4253683536194748
1382,1.5472878998609179
1383,1.4262820512820513
1384,1.6240875912408759
1385,1.4647794601711652
1386,1.4109067850348764
1387,1.4485677083333333
1388,1.4863059452237808
1389,1.4744864148442678
1390,1.4401294498381878
1391,1.288361320208454
1392,1.331538001196888
1393,1.275802752293578
1394,1.2876157407407407
1395,1.3228299643281807
1396,1.3984915147705845
1397,1.4109067850348764
1398,1.3768564356435644
1399,1.4863059452237808
1400,1.4153944020356235
1401,1.3119103773584906
1402,1.4952956989247312
1403,1.443867618429591
1404,1.420817369093231
1405,1.6666666666666667
1406,1.4942914707857622
1407,1.419910657306956
1408,1.3984915147705845
1409,1.6041816870944485
1410,1.4667106130520764
1411,1.542995839112344
1412,1.5892857142857142
1413,1.4364105874757909
1414,1.3476680799515446
1415,1.2943571844095405
1416,1.3150118203309693
1417,1.5208475734791524
1418,1.549442896935933
1419,1.461892247043364
1420,1.4271969211032713
1421,1.4686468646864685
1422,1.593839541547278
1423,1.3567073170731707
1424,1.4495114006514658
1425,1.4532984977139125
1426,1.541926541926542
1427,1.5125764785859959
1428,1.599568655643422
1429,1.391494684177611
1430,1.4226342710997442
1431,1.5483646485734168
1432,1.4271969211032713
1433,1.4495114006514658
1434,1.3395544852498495
1435,1.4523498694516972
1436,1.3650306748466257
1437,1.4401294498381878
1438,1.6018718502519798
1439,1.4803725881570193
1440,1.585887384176764
1441,1.3658686310620012
1442,1.419910657306956
1443,1.5603085553997196
1444,1.462853385930309
1445,1.5094979647218454
1446,1.2125340599455041
1447,1.3411693791440626
1448,1.4485677083333333
1449,1.4696169088507265
1450,1.3984915147705845
1451,1.4308681672025723
1452,1.5125764785859959
1453,1.401133501259446
1454,1.5218878248974008
1455,1.4551994767822105
1456,1.4485677083333333
1457,1.5023632680621202
1458,1.4448051948051948
1459,1.523972602739726
1460,1.3976130653266332
1461,1.5064319566689235
1462,1.4872994652406417
1463,1.4932885906040267
1464,1.4638157894736843
1465,1.4932885906040267
1466,1.4932885906040267
1467,1.443867618429591
1468,1.4523498694516972
1469,1.4410621761658031
1470,1.525017135023989
1471,1.3228299643281807
1472,1.5033783783783783
1473,1.4181007010834927
1474,1.391494684177611
1475,1.451402478799739
1476,1.3976130653266332
1477,1.4922870556673373
1478,1.529209621993127
1479,1.3700738916256157
1480,1.3204747774480712
1481,1.373456790123457
1482,1.4754641909814323
1483,1.4135959339263025
1484,1.5768958185683912
1485,1.4244558258642765
1486,1.394110275689223
1487,1.3976130653266332
1488,1.5177353342428377
1489,1.3641937461679952
1490,1.4336340206185567
1491,1.4532984977139125
1492,1.406447534766119
1493,1.4055590650663297
1494,1.4055590650663297
1495,1.4290301862556198
1496,1.2535211267605635
1497,1.4373385012919897
1498,1.4667106130520764
1499,1.3976130653266332
1500,1.5054127198917455
1501,1.435483870967742
1502,1.406447534766119
1503,1.3984915147705845
1504,1.3134592680047226
1505,1.5064319566689235
1506,1.3854296388542964
1507,1.4744864148442678
1508,1.391494684177611
1509,1.4843228819212808
1510,1.4667106130520764
1511,1.3484848484848484
1512,1.438267614738203
1513,1.4244558258642765
1514,1.5208475734791524
1515,1.3251935675997617
1516,1.4843228819212808
1517,1.2634866553094832
1518,1.5125764785859959
1519,1.587018544935806
1520,1.4532984977139125
1521,1.407337128399747
1522,1.6530460624071321
1523,1.4055590650663297
1524,1.4902880107166778
1525,1.5177353342428377
1526,1.3650306748466257
1527,1.525017135023989
1528,1.485313751668892
1529,1.5229295003422314
1530,1.4100126742712293
1531,1.4609323703217334
1532,1.39937106918239
1533,1.5105227427019687
1534,1.478405315614618
1535,1.4448051948051948
1536,1.327565632458234
1537,1.3667076167076166
1538,1.4135959339263025
1539,1.407337128399747
1540,1.4448051948051948
1541,1.45997375328084
1542,1.4244558258642765
1543,1.4476252439817827
1544,1.4401294498381878
1545,1.5156675749318802
1546,1.4109067850348764
1547,1.4046717171717171
1548,1.4401294498381878
1549,1.3299462044231918
1550,1.4843228819212808
1551,1.406447534766119
1552,1.4705882352941178
1553,1.5033783783783783
1554,1.407337128399747
1555,1.4002517306482065
1556,1.5136054421768708
1557,1.5926986399427345
1558,1.2958648806057076
1559,1.5780141843971631
1560,1.462853385930309
1561,1.4135959339263025
1562,1.5603085553997196
1563,1.4863059452237808
1564,1.3119103773584906
1565,1.4686468646864685
1566,1.373456790123457
1567,1.3119103773584906
1568,1.6158315177923022
1569,1.4912868632707774
1570,1.4912868632707774
1571,1.4153944020356235
1572,1.4253683536194748
1573,1.4020163831127914
1574,1.461892247043364
1575,1.5440666204024982
1576,1.5218878248974008
1577,1.6324284666177549
1578,1.4495114006514658
1579,1.5094979647218454
1580,1.4046717171717171
1581,1.3862928348909658
1582,1.5323691460055096
1583,1.406447534766119
1584,1.3888888888888888
1585,1.5691114245416078
1586,1.371763255240444
1587,1.5614035087719298
1588,1.419910657306956
1589,1.451402478799739
1590,1.429948586118252
1591,1.4037854889589905
1592,1.4466840052015604
1593,1.4532984977139125
1594,1.394110275689223
1595,1.4657444005270093
1596,1.39937106918239
1597,1.3625229638701777
1598,1.3760049474335188
1599,1.3550548112058465
1600,1.4485677083333333
1601,1.3976130653266332
1602,1.3958594730238394
1603,1.4290301862556198
1604,1.481358189081225
1605,1.3923654568210262
1606,1.529209621993127
1607,1.2027027027027026
1608,1.4580602883355176
1609,1.435483870967742
1610,1.4833333333333334
1611,1.4725347452018531
1612,1.3625229638701777
1613,1.438267614738203
1614,1.345223700120919
1615,1.4253683536194748
1616,1.4308681672025723
1617,1.4429312581063554
1618,1.4190051020408163
1619,1.4523498694516972
1620,1.4401294498381878
1621,1.5516039051603905
1622,1.4345583494519665
1623,1.350121359223301
1624,1.3709180529882934
1625,1.4993261455525606
1626,1.345223700120919
1627,1.3355342136854742
1628,1.462853385930309
1629,1.4262820512820513
1630,1.5167007498295841
1631,1.4609323703217334
1632,1.371763255240444
1633,1.5156675749318802
1634,1.401133501259446
1635,1.3683886838868389
1636,1.3880224578914535
1637,1.3923654568210262
1638,1.4262820512820513
1639,1.4993261455525606
1640,1.4793882978723405
1641,1.4793882978723405
1642,1.4504563233376793
1643,1.3641937461679952
1644,1.2996495327102804
1645,1.4082278481012658
1646,1.3244047619047619
1647,1.420817369093231
1648,1.4609323703217334
1649,1.496301277740417
1650,1.435483870967742
1651,1.3095938787522072
1652,1.4523498694516972
1653,1.4571054354944335
1654,1.371763255240444
1655,1.3675476336816226
1656,1.2996495327102804
1657,1.4126984126984128
1658,1.4235444657709533
1659,1.4290301862556198
1660,1.435483870967742
1661,1.4308681672025723
1662,1.350121359223301
1663,1.2714285714285714
1664,1.4135959339263025
1665,1.5397923875432526
1666,1.4657444005270093
1667,1.4135959339263025
1668,1.4020163831127914
1669,1.4551994767822105
1670,1.4109067850348764
1671,1.5472878998609179
1672,1.3862928348909658
1673,1.4892904953145918
1674,1.4037854889589905
1675,1.689445709946849
1676,1.4126984126984128
1677,1.5218878248974008
1678,1.651818856718634
1679,1.4345583494519665
1680,1.4735099337748345
1681,1.459016393442623
1682,1.4657444005270093
1683,1.4657444005270093
1684,1.6324284666177549
1685,1.3751545117428925
1686,1.4476252439817827
1687,1.485313751668892
1688,1.4290301862556198
1689,1.3675476336816226
1690,1.5344827586206897
1691,1.3189093064611737
1692,1.3984915147705845
1693,1.443867618429591
1694,1.542995839112344
1695,1.3484848484848484
1696,1.6444937176644494
1697,1.4429312581063554
1698,1.5334252239834596
1699,1.4429312581063554
1700,1.407337128399747
1701,1.485313751668892
1702,1.4843228819212808
1703,1.5614035087719298
1704,1.4153944020356235
1705,1.390625
1706,1.4448051948051948
1707,1.39937106918239
1708,1.4171974522292994
1709,1.5635980323260716
1710,1.5229295003422314
1711,1.540858725761773
1712,1.4118020304568528
1713,1.5084745762711864
1714,1.4504563233376793
1715,1.380272952853598
1716,1.3897564022485946
1717,1.3251935675997617
1718,1.3976130653266332
1719,1.3625229638701777
1720,1.420817369093231
1721,1.4744864148442678
1722,1.371763255240444
1723,1.5397923875432526
1724,1.3291517323775388
1725,1.4942914707857622
1726,1.3460375075620086
1727,1.419910657306956
1728,1.3709180529882934
1729,1.3509411050394657
1730,1.3509411050394657
1731,1.4466840052015604
1732,1.5746638358103326
1733,1.4308681672025723
1734,1.3641937461679952
1735,1.4485677083333333
1736,1.3888888888888888
1737,1.4715608465608465
1738,1.4647794601711652
1739,1.3444108761329305
1740,1.4262820512820513
1741,1.2634866553094832
1742,1.39937106918239
1743,1.4244558258642765
1744,1.4647794601711652
1745,1.4647794601711652
1746,1.3641937461679952
1747,1.4055590650663297
1748,1.39937106918239
1749,1.5105227427019687
1750,1.4647794601711652
1751,1.429948586118252
1752,1.3958594730238394
1753,1.3591936469150885
1754,1.4833333333333334
1755,1.501349527665317
1756,1.3251935675997617
1757,1.5344827586206897
1758,1.4253683536194748
1759,1.3837064676616915
1760,1.4892904953145918
1761,1.497308209959623
1762,1.4373385012919897
1763,1.4410621761658031
1764,1.3534063260340632
1765,1.3976130653266332
1766,1.4532984977139125
1767,1.5023632680621202
1768,1.443867618429591
1769,1.3395544852498495
1770,1.3379434756464221
1771,1.3923654568210262
1772,1.4843228819212808
1773,1.6348273328434975
1774,1.4327108821635544
1775,1.4109067850348764
1776,1.6170058139534884
1777,1.5187713310580204
1778,1.396735718769617
1779,1.331538001196888
1780,1.4181007010834927
1781,1.451402478799739
1782,1.451402478799739
1783,1.331538001196888
1784,1.5003371544167228
1785,1.485313751668892
1786,1.55812324929972
1787,1.4647794601711652
1788,1.316568047337278
1789,1.371763255240444
1790,1.4244558258642765
1791,1.4244558258642765
1792,1.4046717171717171
1793,1.4638157894736843
1794,1.4523498694516972
1795,1.4253683536194748
1796,1.3777089783281733
1797,1.3888888888888888
1798,1.3484848484848484
1799,1.3307416267942584
1800,1.4345583494519665
1801,1.3828464885021752
1802,1.3828464885021752
1803,1.3949843260188088
1804,1.4523498694516972
1805,1.6567386448250185
1806,1.429948586118252
1807,1.3743051266213713
1808,1.4754641909814323
1809,1.4419961114711601
1810,1.3608562691131498
1811,1.4244558258642765
1812,1.4046717171717171
1813,1.3476680799515446
1814,1.5570328901329602
1815,1.4448051948051948
1816,1.4912868632707774
1817,1.3785625774473358
1818,1.3435990338164252
1819,1.478405315614618
1820,1.3395544852498495
1821,1.3444108761329305
1822,1.4262820512820513
1823,1.373456790123457
1824,1.5892857142857142
1825,1.5218878248974008
1826,1.2258953168044078
1827,1.5064319566689235
1828,1.5271105010295127
1829,1.6616878267363704
1830,1.2794709603220242
1831,1.2471973094170403
1832,1.4373385012919897
1833,1.4551994767822105
1834,1.4609323703217334
1835,1.3567073170731707
1836,1.390625
1837,1.496301277740417
1838,1.6123188405797102
1839,1.4705882352941178
1840,1.2958648806057076
1841,1.4046717171717171
1842,1.4029003783102143
1843,1.3468523002421307
1844,1.5033783783783783
1845,1.4391979301423028
1846,1.530261348005502
1847,1.6754518072289157
1848,1.331538001196888
1849,1.3019309537741368
1850,1.3228299643281807
1851,1.6493699036323202
1852,1.4410621761658031
1853,1.478405315614618
1854,1.525017135023989
1855,1.394110275689223
1856,1.5757790368271956
1857,1.4667106130520764
1858,1.5271105010295127
1859,1.2258953168044078
1860,1.3819875776397517
1861,1.4410621761658031
1862,1.230641592920354
1863,1.4364105874757909
1864,1.3379434756464221
1865,1.3111373011196228
1866,1.326774001192606
1867,1.419910657306956
1868,1.3633578431372548
1869,1.396735718769617
1870,1.5387275242047027
1871,1.4754641909814323
1872,1.4429312581063554
1873,1.316568047337278
1874,1.4793882978723405
1875,1.3777089783281733
1876,1.3650306748466257
1877,1.4002517306482065
1878,1.3768564356435644
1879,1.6229029905178702
1880,1.4055590650663297
1881,1.4100126742712293
1882,1.3379434756464221
1883,1.2794709603220242
1884,1.4735099337748345
1885,1.3299462044231918
1886,1.5064319566689235
1887,1.3558805606337598
1888,1.6205389657683904
1889,1.4317889317889319
1890,1.5208475734791524
1891,1.5156675749318802
1892,1.292102206736353
1893,1.4667106130520764
1894,1.5462126476719944
1895,1.4993261455525606
1896,1.4181007010834927
1897,1.461892247043364
1898,1.4262820512820513
1899,1.341978287092883
1900,1.3760049474335188
1901,1.3650306748466257
1902,1.5187713310580204
1903,1.45997375328084
1904,1.3709180529882934
1905,1.609985528219971
1906,1.331538001196888
1907,1.3845675171126322
1908,1.540858725761773
1909,1.5635980323260716
1910,1.530261348005502
1911,1.380272952853598
1912,1.481358189081225
1913,1.4571054354944335
1914,1.4345583494519665
1915,1.530261348005502
1916,1.3871571072319202
1917,1.4705882352941178
1918,1.4882943143812708
1919,1.3493026076409946
1920,1.443867618429591
1921,1.3244047619047619
1922,1.5003371544167228
1923,1.6958841463414633
1924,1.485313751668892
1925,1.4171974522292994
1926,1.3307416267942584
1927,1.5440666204024982
1928,1.5768958185683912
1929,1.5505226480836236
1930,1.4993261455525606
1931,1.2707024557395774
1932,1.275802752293578
1933,1.6053391053391053
1934,1.4696169088507265
1935,1.5366022099447514
1936,1.5614035087719298
1937,1.5691114245416078
1938,1.5746638358103326
1939,1.2584841628959276
1940,1.3204747774480712
1941,1.3949843260188088
1942,1.598419540229885
1943,1.5669014084507042
1944,1.4476252439817827
1945,1.3976130653266332
1946,1.4181007010834927
1947,1.541926541926542
1948,1.7248062015503876
1949,1.4882943143812708
1950,1.3854296388542964
1951,1.3743051266213713
1952,1.4253683536194748
1953,1.4345583494519665
1954,1.4892904953145918
1955,1.4235444657709533
1956,1.496301277740417
1957,1.3777089783281733
1958,1.6805135951661632
1959,1.3444108761329305
1960,1.6920152091254752
1961,1.3726095003084515
1962,1.5735502121640736
1963,1.593839541547278
1964,1.5802556818181819
1965,1.4942914707857622
1966,1.73828125
1967,1.565798733286418
1968,1.4882943143812708
1969,1.5125764785859959
1970,1.3525835866261398
1971,1.4046717171717171
1972,1.3828464885021752
1973,1.4457439896036388
1974,1.4823451032644903
1975,1.5376641326883207
1976,1.4126984126984128
1977,1.743730407523511
1978,1.3468523002421307
1979,1.3777089783281733
1980,1.585887384176764
1981,1.5125764785859959
1982,1.3525835866261398
1983,1.5125764785859959
1984,1.6030259365994237
1985,1.3828464885021752
1986,1.4037854889589905
1987,1.5892857142857142
1988,1.5548567435359888
1989,1.5548567435359888
1990,1.6146589259796806
1991,1.4725347452018531
1992,1.5780141843971631
1993,1.4902880107166778
1994,1.4882943143812708
1995,1.3854296388542964
1996,1.542995839112344
1997,1.4657444005270093
1998,1.4253683536194748
1999,1.4235444657709533
2000,1.2556433408577878
2001,1.4345583494519665
2002,1.4892904953145918
2003,1.496301277740417
2004,1.496301277740417
2005,1.4002517306482065
2006,1.481358189081225
2007,1.5084745762711864
2008,1.4126984126984128
2009,1.4217252396166133
2010,1.6324284666177549
2011,1.5074525745257452
2012,1.3331336129418814
2013,1.4410621761658031
2014,1.638438880706922
2015,1.350121359223301
2016,1.4162953532781668
2017,1.4135959339263025
2018,1.6018718502519798
2019,1.3700738916256157
2020,1.3625229638701777
2021,1.4345583494519665
2022,1.633627019089574
2023,1.5757790368271956
2024,1.5746638358103326
2025,1.5813788201847903
2026,1.5115489130434783
2027,1.5084745762711864
2028,1.462853385930309
2029,1.5669014084507042
2030,1.5366022099447514
2031,1.4046717171717171
2032,1.7049808429118773
2033,1.2958648806057076
2034,1.5635980323260716
2035,1.3768564356435644
2036,1.3542300669507
2037,1.3641937461679952
2038,1.6146589259796806
2039,1.4235444657709533
2040,1.3958594730238394
2041,1.674191121143717
2042,1.3307416267942584
2043,1.429948586118252
2044,1.4912868632707774
2045,1.4235444657709533
2046,1.587018544935806
2047,1.3307416267942584
2048,1.3768564356435644
2049,1.5635980323260716
2050,1.3444108761329305
2051,1.462853385930309
2052,1.5825035561877667
2053,1.4922870556673373
2054,1.598419540229885
2055,1.5462126476719944
2056,1.5780141843971631
2057,1.3958594730238394
2058,1.5376641326883207
2059,1.4345583494519665
2060,1.2973760932944607
2061,1.3331336129418814
2062,1.4457439896036388
2063,1.5635980323260716
2064,1.4457439896036388
2065,1.504394861392833
2066,1.5526866713189114
2067,1.593839541547278
2068,1.654275092936803
2069,1.5825035561877667
2070,1.3949843260188088
2071,1.4532984977139125
2072,1.5768958185683912
2073,1.3173475429248076
2074,1.5724381625441697
2075,1.2471973094170403
2076,1.514635806671205
2077,1.39937106918239
2078,1.419910657306956
2079,1.4705882352941178
2080,1.3057511737089202
2081,1.4823451032644903
2082,1.4495114006514658
2083,1.45997375328084
2084,1.5064319566689235
2085,1.4696169088507265
2086,1.462853385930309
2087,1.4725347452018531
2088,1.327565632458234
2089,1.63003663003663
2090,1.3460375075620086
2091,1.4764432647644326
2092,1.3088235294117647
2093,1.4135959339263025
2094,1.4647794601711652
2095,1.3743051266213713
2096,1.5260631001371743
2097,1.5669014084507042
2098,1.504394861392833
2099,1.4993261455525606
2100,1.7478397486252946
2101,1.4532984977139125
2102,1.5105227427019687
2103,1.5084745762711864
2104,1.3355342136854742
2105,1.6945925361766947
2106,1.654275092936803
2107,1.319691577698695
2108,1.4495114006514658
2109,1.409119696010133
2110,1.3819875776397517
2111,1.6920152091254752
2112,1.3244047619047619
2113,1.2584841628959276
2114,1.4037854889589905
2115,1.2556433408577878
2116,1.3777089783281733
2117,1.3468523002421307
2118,1.462853385930309
2119,1.4162953532781668
2120,1.45997375328084
2121,1.462853385930309
2122,1.4135959339263025
2123,1.393237319974953
2124,1.394110275689223
2125,1.5105227427019687
2126,1.4262820512820513
2127,1.4495114006514658
2128,1.4793882978723405
2129,1.5271105010295127
2130,1.5926986399427345
2131,1.331538001196888
2132,1.4162953532781668
2133,1.481358189081225
2134,1.496301277740417
2135,1.4571054354944335
2136,1.4705882352941178
2137,1.3768564356435644
2138,1.3228299643281807
2139,1.3542300669507
2140,1.331538001196888
2141,1.3299462044231918
2142,1.390625
2143,1.3608562691131498
2144,1.4735099337748345
2145,1.3379434756464221
2146,1.4793882978723405
2147,1.419910657306956
2148,1.4476252439817827
2149,1.3616891064871481
2150,1.5387275242047027
2151,1.5033783783783783
2152,1.4055590650663297
2153,1.496301277740417
2154,1.3567073170731707
2155,1.4364105874757909
2156,1.3819875776397517
2157,1.230641592920354
2158,1.3949843260188088
2159,1.3558805606337598
2160,1.4290301862556198
2161,1.3591936469150885
2162,1.3111373011196228
2163,1.4448051948051948
2164,1.3700738916256157
2165,1.4754641909814323
2166,1.3371394230769231
2167,1.391494684177611
2168,1.461892247043364
2169,1.4696169088507265
2170,1.4281129653401796
2171,1.4803725881570193
2172,1.4109067850348764
2173,1.407337128399747
2174,1.3658686310620012
2175,1.4705882352941178
2176,1.4803725881570193
2177,1.6146589259796806
2178,1.4715608465608465
2179,1.4983164983164983
2180,1.4109067850348764
2181,1.4262820512820513
2182,1.3616891064871481
2183,1.5847578347578348
2184,1.3476680799515446
2185,1.3026932084309133
2186,1.4055590650663297
2187,1.5926986399427345
2188,1.5791341376863024
2189,1.60882140274765
2190,1.6217201166180757
2191,1.459016393442623
2192,1.394110275689223
2193,1.497308209959623
2194,1.633627019089574
2195,1.3819875776397517
2196,1.5187713310580204
2197,1.3743051266213713
2198,1.481358189081225
2199,1.3379434756464221
2200,1.3493026076409946
2201,1.2973760932944607
2202,1.4336340206185567
2203,1.4391979301423028
2204,1.4317889317889319
2205,1.5208475734791524
2206,1.2656427758816837
2207,1.5084745762711864
2208,1.39937106918239
2209,1.4580602883355176
2210,1.3949843260188088
2211,1.3307416267942584
2212,1.3923654568210262
2213,1.4843228819212808
2214,1.4082278481012658
2215,1.4457439896036388
2216,1.3709180529882934
2217,1.4902880107166778
2218,1.5397923875432526
2219,1.4171974522292994
2220,1.5136054421768708
2221,1.3444108761329305
2222,1.5064319566689235
2223,1.4754641909814323
2224,1.6252739225712198
